userid,nodeid,group,label,date_start,date_end,formatted,latitude,longitude,placeid,street_address,route,intersection,political,country,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,administrative_area_level_5,colloquial_area,locality,ward,sublocality,neighborhood,premise,subpremise,postal_code,natural_feature,airport,park,point_of_interest,floor,establishment,parking,post_box,postal_town,room,street_number,bus_station,train_station,transit_station,last_updated,last_retrieved
b02f68f1-3dce-4590-ab01-a472ba6d6b14,7d589ee7-7452-4980-82bd-f4a328049de3,organization,MAR ROUKOZ MOUNT LEBANON LEBANON,12/1/2011,1/1/2015,"Mar Roukoz, Lebanon",33.865654,35.557579,ChIJu2484NQXHxURMGJEo3vstc0,,,,,Lebanon,Mount Lebanon,El Metn,Mar Roukoz,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b02f68f1-3dce-4590-ab01-a472ba6d6b14,04c961b1-6794-4b22-bf01-5f849017e069,location,JDEIDEH MOUNT LEBANON LEBANON,,,"Jdaide, Lebanon",33.8894691,35.5739937,ChIJcZcEdvM9HxURNmsbWv1FVRg,,,,,Lebanon,Mount Lebanon,El Metn,Jdaide,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b02f68f1-3dce-4590-ab01-a472ba6d6b14,668a2a21-b0f3-4676-8531-593f18729cbe,location,JDEIDEH MOUNT LEBANON LEBANON,,,"Jdaide, Lebanon",33.8894691,35.5739937,ChIJcZcEdvM9HxURNmsbWv1FVRg,,,,,Lebanon,Mount Lebanon,El Metn,Jdaide,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b02f68f1-3dce-4590-ab01-a472ba6d6b14,1066ac9b-90d3-40d6-a315-2a4376005c8d,location,BERYTECH TECHNOLOGICAL POLE ESIB BEIRUT MOUNT LEBANON LEBANON,,,"East Suburbs, Beirut 11-7503, Lebanon",33.864975,35.5622215,ChIJXZ7f7dYXHxURK_gCNYU2f3Q,,,,,Lebanon,Mount Lebanon,El Metn,,,,,Beirut,,,,,,Nov-03,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b02f68f1-3dce-4590-ab01-a472ba6d6b14,b7ac3d24-cfd5-4d1e-ab5c-96be4f1c2b26,location,BERYTECH TECHNOLOGICAL POLE ESIB BEIRUT MOUNT LEBANON LEBANON,,,"East Suburbs, Beirut 11-7503, Lebanon",33.864975,35.5622215,ChIJXZ7f7dYXHxURK_gCNYU2f3Q,,,,,Lebanon,Mount Lebanon,El Metn,,,,,Beirut,,,,,,Nov-03,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b02f68f1-3dce-4590-ab01-a472ba6d6b14,4ea903db-562d-4e22-b87d-2866ec350d4f,location,LEMALL BEIRUT MOUNT LEBANON LEBANON,,,"Sin El Fil, Beirut, Lebanon",33.8698349,35.5369034,ChIJT6hgcLoXHxURumhcYxCzaSg,,,,,Lebanon,Mount Lebanon,El Metn,,,,,Beirut,,,Sin El Fil,,,,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b02f68f1-3dce-4590-ab01-a472ba6d6b14,e304862d-a456-4d11-a555-7b6ad9e74fe5,location,LE GABRIEL HOTEL NASRA BEIRUT LEBANON,,,"Nasra, Lebanon",33.8866539,35.5144539,ChIJiwGmegIXHxURqtBmVIxKV5E,,,,,Lebanon,Beirut,Beirut,Nasra,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 13:48,10/24/2016
b24348e7-ae44-4ca6-8e31-a81bfc592141,6fca5d03-34f3-446e-8ec6-da545a400ffc,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 12:52,10/24/2016
b24348e7-ae44-4ca6-8e31-a81bfc592141,9cbb403f-94d0-4162-9ec3-ab8153dd52d3,organization,KARIAKOO DAR ES SALAAM TANZANIA,1/1/2014,,"Kariakoo, Dar es Salaam, Tanzania",-6.8200493,39.2752075,ChIJe7rBu6VLXBgRF5QI4ogKTy8,,,,,Tanzania,Dar es Salaam,Ilala,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 12:52,10/24/2016
b4c5e0de-d5ce-49b5-a314-2df2c8b5b370,3f6ca9b1-ae58-450b-9a13-624280835945,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/18/2016 16:58,10/24/2016
b4c5e0de-d5ce-49b5-a314-2df2c8b5b370,34528259-eb3f-4b82-99a2-8380479789ad,event,DAR ES SALAAM TANZANIA,7/1/2016,8/1/2016,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/18/2016 16:58,10/24/2016
b4e22b01-80a9-4978-a205-ec5cd0b4f1ca,3c5e5cd9-2bf5-4f4c-b48b-8ecbe2d288c9,location,DAR ES SALAAM TANZANIA,,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/2/2016 7:59,10/24/2016
b4e22b01-80a9-4978-a205-ec5cd0b4f1ca,a284f816-7fc1-4e4d-a57e-cd0a6bcf4d7b,location,BIASHARA COMPLEX MWINYIJUMA ROAD DAR ES SALAAM TANZANIA,,,"Biashara Complex, Mwinyijuma Rd, Dar es Salaam, Tanzania",-6.7913408,39.2572021,ChIJxTvEQwtMXBgRi2USm5pFa8U,,Mwinyijuma Road,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,Biashara Complex,,,,,,,,,,,,,,,,,8/2/2016 7:59,10/24/2016
b4ec51dd-806c-4372-8606-c830ab15d513,a8878947-8b59-402a-94da-54c796bffe53,organization,MOSHI MOSHI URBAN KILIMANJARO REGION TANZANIA,1/1/2016,,"Moshi, Tanzania",-3.3439474,37.3292847,ChIJk5lIeE7YORgRuwX-piiDOJk,,,,,Tanzania,Kilimanjaro Region,Moshi Urban,,,,,,,,Moshi,,,,,,,,,,,,,,,,,,8/31/2016 19:03,10/24/2016
b58532b3-de0a-4209-bba0-89289408a65d,98c91b1d-3ebc-4945-8ddd-1a7e84fac988,event,BUNI INNOVATION HUB DAR ES SALAAM TANZANIA,7/1/2015,7/1/2015,"Sayansi Bulding, COSTECH, Dar es Salaam 4302, Tanzania",-6.7746191,39.2412605,ChIJlfF9ySZMXBgRcjo29HvtSKA,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,4302,,,,,,,,,,,,,,,8/4/2016 12:38,10/24/2016
b58532b3-de0a-4209-bba0-89289408a65d,8f511140-b396-426a-833f-8e924ee69e23,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 12:38,10/24/2016
b58532b3-de0a-4209-bba0-89289408a65d,5857e936-7de9-4a94-91a8-6a2ac4ffa018,organization,KIJITONYAMA DAR ES SALAAM TANZANIA,7/1/2015,,"Kijitonyama, Dar es Salaam, Tanzania",-6.7776451,39.234951,ChIJ3X6Pjh9MXBgR4rLej3Lrlbk,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 12:38,10/24/2016
b628997d-b48e-4a41-8bde-3fc8c2e1206b,ecb84c02-fb70-400d-af06-2a9783ad2545,organization,IRINGA TANZANIA,5/1/2016,,"Iringa, Tanzania",-7.7680588,35.6860733,ChIJsS4bwSsWVBgRL1AhxHgzfSg,,,,,Tanzania,Iringa,Iringa,,,,,Iringa,,,,,,,,,,,,,,,,,,,,,8/17/2016 18:36,10/24/2016
b628997d-b48e-4a41-8bde-3fc8c2e1206b,20d848e1-8d17-4a5b-b708-79dd1b417282,person,"IRINGA, TANZANIA",,,"Iringa, Tanzania",-7.7680588,35.6860733,ChIJsS4bwSsWVBgRL1AhxHgzfSg,,,,,Tanzania,Iringa,Iringa,,,,,Iringa,,,,,,,,,,,,,,,,,,,,,8/17/2016 18:36,10/24/2016
b628997d-b48e-4a41-8bde-3fc8c2e1206b,e4ca830c-c5c4-48ff-b215-bf0ee05ea849,event,IRINGA TANZANIA,5/1/2016,5/1/2016,"Iringa, Tanzania",-7.7680588,35.6860733,ChIJsS4bwSsWVBgRL1AhxHgzfSg,,,,,Tanzania,Iringa,Iringa,,,,,Iringa,,,,,,,,,,,,,,,,,,,,,8/17/2016 18:36,10/24/2016
b6a7d978-9a7f-4c22-8554-8eaac8dc620b,8920ffef-43be-47ee-a627-e381f29c7b4f,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/31/2016 7:46,10/24/2016
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,726e9edf-555b-4f93-a8e3-f8c4138a5a4b,event,"LONDON, UNITED KINGDOM",7/1/2015,,"London, UK",51.5073509,-0.1277583,ChIJdd4hrwug2EcRmSrV3Vo6llI,,,,,United Kingdom,England,Greater London,,,,,London,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,4bffbc85-33c2-4252-8a1e-2ab79863771c,organization,"DUNKIN DONUTS - ZOUK MOSBEH, ZOUK MOSBEH, MOUNT LEBANON, LEBANON",10/1/2011,,"Zouk Mosbeh, Lebanon",33.950264,35.622467,ChIJ522eF20_HxURSGDDkqaiVK4,,,,,Lebanon,Mount Lebanon,Kesrouane,Zouk Mosbeh,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,a26ad1db-72fa-46d9-b0da-07bac586ec51,organization,"BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON",2/1/2015,11/1/2015,"8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,ChIJkQVdiuEWHxURtgXwwO_0Sgg,,,,,Lebanon,,,,,,,بيروت,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,a26ad1db-72fa-46d9-b0da-07bac586ec51,organization,"JOUNIEH, MOUNT LEBANON, LEBANON",2/1/2015,11/1/2015,"Jounieh, Lebanon",33.9877014,35.6389236,ChIJuX5_JcRAHxURhKnn8u3UIgY,,,,,Lebanon,Mount Lebanon,Kesrouane,Haret Sakher,,,,Jounieh,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,55a27996-c51b-4c77-b04f-4c682bc39d96,person,"QLAIAAT, MOUNT LEBANON, LEBANON",10/1/2011,11/1/2015,"Qlaiaat, Lebanon",33.9624672,35.7133865,ChIJ9-LW_shHHxURUj6iZvFXtcw,,,,,Lebanon,Mount Lebanon,Kesrouane,Qlaiaat,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,45522f1a-9812-41b7-be03-33db99ea4b8c,event,"ALTCITY, BEIRUT, LEBANON",2/1/2015,2/1/2015,"Hamra St. Montreal Bldg. Floor M, Beirut, Lebanon",33.8952103,35.4868279,ChIJXVVqNigXHxURqosMJzmZlII,,,,,Lebanon,,,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b7fc14ea-ad0a-427a-843f-a6a62a531751,1cfc0cf3-54cb-481e-9426-c25cd6bcddb3,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,9/2/2016 10:40,10/24/2016
b83d19de-c412-4b2d-b515-68aa538d0d76,aaf49504-28ba-4f41-8fe8-59ffabacb529,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,7/26/2016 8:07,10/24/2016
b83d19de-c412-4b2d-b515-68aa538d0d76,f3fd6d98-8a38-4002-a560-2f90eba1ec96,location,KUWAIT,,,Kuwait,29.3116608,47.4817657,ChIJoVHqvj82xT8R0u3Yks1rcnQ,,,,,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/26/2016 8:07,10/24/2016
b83d19de-c412-4b2d-b515-68aa538d0d76,35e892d6-6bf1-4334-aa94-b80caf74d520,organization,HAZMIYEH MOUNT LEBANON LEBANON,11/1/2013,,"Hazmiyeh, Lebanon",33.8553391,35.5358849,ChIJsY4FKZEXHxURDIkFFznrgDU,,,,,Lebanon,Mount Lebanon,Baabda,,,,,Hazmiyeh,,,,,,,,,,,,,,,,,,,,,7/26/2016 8:07,10/24/2016
b83d19de-c412-4b2d-b515-68aa538d0d76,d348744c-243e-488f-9b9c-9c9afd4d274e,location,LAS VEGAS NV UNITED STATES,,,"Las Vegas, NV, USA",36.1699409,-100,ChIJ0X31pIK3voARo3mz1ebVzDo,,,,,United States,Nevada,Clark County,,,,,Las Vegas,,,,,,,,,,,,,,,,,,,,,7/26/2016 8:07,10/24/2016
b8aaae41-35d1-4a61-8aff-9a4d1db18c38,dbe39083-1bd6-47d8-91d9-482e6ca63b39,person,"BYBLOS, MOUNT LEBANON, LEBANON",,,"Byblos, Lebanon",34.1230011,35.6519279,ChIJm3arFKhcHxURbmFdJltzR74,,,,,Lebanon,Mount Lebanon,Jbeil,Jbeil,,,,Byblos,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
b8e1a440-9c51-4e17-90b8-1439d9c63733,03094426-1d8b-4230-b8f3-259615399162,person,"MBEYA, TANZANIA",,,"Mbeya, Tanzania",-8.9094009,33.4607735,ChIJzZkTcR6gABkRpSMfdT_1EkA,,,,,Tanzania,Mbeya,Rungwe,,,,,Mbeya,,,,,,,,,,,,,,,,,,,,,8/3/2016 12:12,10/24/2016
b8e1a440-9c51-4e17-90b8-1439d9c63733,127ef7dc-158d-4b02-a7af-712a4b642ae1,event,ALGERIA,9/1/2014,9/1/2014,Algeria,28.033886,1.659626,ChIJ0XsDKGqKfg0RovjXq-O-QHE,,,,,Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/3/2016 12:12,10/24/2016
bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,5ed72c04-3b03-4920-a516-80bba5045c7b,event,BIEL CENTER BEIRUT INTERNATIONAL EXHIBITION AND LEISURE CENTER BEIRUT LEBANON,5/1/2016,5/1/2016,"BCD Colony, Beirut, Lebanon",33.9055786,35.5095291,ChIJqVuTvu0WHxURxMF4l38QbYg,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/31/2016 13:58,10/24/2016
bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,a496c801-d02a-48b3-8773-e13429106d80,organization,BEIRUT LEBANON,6/1/2011,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/31/2016 13:58,10/24/2016
bb78c124-3f42-43a9-b2df-a2c1a01f937b,3baf9cc4-f98b-4147-b7a1-c6989bb4391b,location,SEATTLE WA UNITED STATES,,,"Seattle, WA, USA",47.6062088,-100,ChIJVTPokywQkFQRmtVEaUZlJRA,,,,,United States,Washington,King County,,,,,Seattle,,,,,,,,,,,,,,,,,,,,,6/13/2016 8:05,10/24/2016
bb78c124-3f42-43a9-b2df-a2c1a01f937b,2f78425a-f5ea-4aa1-8ee5-cda1786a2e75,location,BEIRUT LEBANON,,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/13/2016 8:05,10/24/2016
bb924f8d-b2ac-4c87-8747-12930ac282dd,d497462f-55da-49de-852b-0c4a7ad86650,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/31/2016 9:45,10/24/2016
bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,54c7cb82-ab20-4c3f-8ca3-50c8d6cd9d37,event,DAR ES SALAAM TANZANIA,8/1/2011,8/1/2011,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/18/2016 10:54,10/24/2016
bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,0b20fda1-0435-4e0b-9e87-6367af13dcf7,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/18/2016 10:54,10/24/2016
bc600561-1bb7-4a2b-a480-37f48e6af1d5,b4e06845-f351-4233-a94f-7a8a1ea97c2e,organization,MWENGE DAR ES SALAAM TANZANIA,4/1/2009,,"Mwenge, Dar es Salaam, Tanzania",-6.7695351,39.2297554,ChIJZUY1f4NOXBgRRvH80pIt-CI,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/30/2016 20:08,10/24/2016
bc600561-1bb7-4a2b-a480-37f48e6af1d5,bcd70497-3678-4123-90e6-eeca9cf293a1,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/30/2016 20:08,10/24/2016
bc6d839a-e61f-4a0e-bdb3-9fcb03e65e44,56e08c70-2024-45f7-b637-665297040383,organization,MWANZA REGION TANZANIA,1/1/2008,,"Mwanza Region, Tanzania",-2.8780034,32.7181358,ChIJOXOqJ8phzhkR-V7yRSNIthw,,,,,Tanzania,Mwanza Region,,,,,,,,,,,,,,,,,,,,,,,,,,,8/31/2016 10:47,10/24/2016
bc7a703a-3b5b-4346-afe0-ce30fdb0aeb3,d5447a08-7818-4319-80f7-0bf50292d84a,location,HAMRA BEIRUT LEBANON,,,"Hamra, Lebanon",33.8951607,35.4876099,ChIJ7Tx-PigXHxURsJ7KMMPPC3Q,,,,,Lebanon,Beirut,Beirut,Jounblat,,,,,,,,,,,,,,,,,,,,,,,,,6/8/2016 10:48,10/24/2016
bc7a703a-3b5b-4346-afe0-ce30fdb0aeb3,44c52ee4-9dc1-4eac-884e-2bd209cf6524,location,PARIS FRANCE,,,"Paris, France",48.8566132,2.352222,ChIJD7fiBh9u5kcRYJSMaMOCCwQ,,,,,France,Île-de-France,Paris,,,,,Paris,,,,,,,,,,,,,,,,,,,,,6/8/2016 10:48,10/24/2016
bc7a703a-3b5b-4346-afe0-ce30fdb0aeb3,60031970-ff9f-4917-b909-f3d8bad82621,location,HAZMIYEH MOUNT LEBANON LEBANON,,,"Hazmiyeh, Lebanon",33.8553391,35.5358849,ChIJsY4FKZEXHxURDIkFFznrgDU,,,,,Lebanon,Mount Lebanon,Baabda,Baabda,,,,Hazmiyeh,,,,,,,,,,,,,,,,,,,,,6/8/2016 10:48,10/24/2016
bc7a703a-3b5b-4346-afe0-ce30fdb0aeb3,0778b929-03c0-4214-9115-0d2ca245317b,location,SIOUFI BEIRUT LEBANON,,,"Sioufi, Lebanon",33.8837547,35.5267906,ChIJkfExNasXHxURutezuAYpsPs,,,,,Lebanon,Beirut,Beirut,Sioufi,,,,,,,,,,,,,,,,,,,,,,,,,6/8/2016 10:48,10/24/2016
bcbceb5a-487b-4aa0-bf7a-f3812228ecce,1119807c-6aa5-4ef4-b82f-85067e441b6f,person,LEBANON,,,"Lebanon, TN, USA",36.2081108,-86.2910995,ChIJU5WUOH8EZIgRGhGQoJrhoUM,,,,,United States,Tennessee,Wilson County,,,,,Lebanon,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
bd2e6487-cfc0-4a11-849f-ca38a7ff5c8f,da1bea77-7fbe-43d5-9240-544c82c467f3,location,BAABDA MOUNT LEBANON LEBANON,,,"Baabda, Lebanon",33.8415527,35.5493698,ChIJqaVAZfIXHxUReIVYwvDZBR8,,,,,Lebanon,Mount Lebanon,Baabda,Baabda,,,,,,,,,,,,,,,,,,,,,,,,,6/14/2016 9:54,10/24/2016
bd2e6487-cfc0-4a11-849f-ca38a7ff5c8f,b3d3a926-4992-434c-bc2f-135c40ca451f,location,HABTOUR GRAND HOTEL SIN EL FIL MOUNT LEBANON LEBANON,,,"Sin El Fil, Lebanon",33.8699684,35.5366859,ChIJY2qHdroXHxURcfVQ2XSQjT8,,,,,Lebanon,Mount Lebanon,El Metn,Sin El Fil,,,,,,,,,,,,,,,,,,,,,,,,,6/14/2016 9:54,10/24/2016
bd2e6487-cfc0-4a11-849f-ca38a7ff5c8f,87d088c1-35f6-47a0-a5ab-a653e4157b05,location,LE GABRIEL HOTEL NASRA BEIRUT LEBANON,,,"Nasra, Lebanon",33.8866539,35.5144539,ChIJiwGmegIXHxURqtBmVIxKV5E,,,,,Lebanon,Beirut,Beirut,Nasra,,,,,,,,,,,,,,,,,,,,,,,,,6/14/2016 9:54,10/24/2016
bd2e6487-cfc0-4a11-849f-ca38a7ff5c8f,55c6eee6-b4a9-4946-8480-1d6f0fef0c97,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/14/2016 9:54,10/24/2016
bd2e6487-cfc0-4a11-849f-ca38a7ff5c8f,6c252042-a284-478e-8cbe-3cebf33a5b18,location,BAABDA MOUNT LEBANON LEBANON,,,"Baabda, Lebanon",33.8415527,35.5493698,ChIJqaVAZfIXHxUReIVYwvDZBR8,,,,,Lebanon,Mount Lebanon,Baabda,Baabda,,,,,,,,,,,,,,,,,,,,,,,,,6/14/2016 9:54,10/24/2016
bf1e28f7-0b63-42e0-9be0-2b64b1a1e41f,ace2174d-139d-41b0-bcd0-12d776c674e4,event,DAR ES SALAAM TANZANIA,11/1/2014,11/1/2014,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/9/2016 18:29,10/24/2016
bf1e28f7-0b63-42e0-9be0-2b64b1a1e41f,ac837c8a-43d4-465f-a725-bd1adf2dcbf9,event,DAR ES SALAAM TANZANIA,1/1/2014,1/1/2014,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/9/2016 18:29,10/24/2016
bf1e28f7-0b63-42e0-9be0-2b64b1a1e41f,128bb630-5afa-4ed7-b2a4-2cb2f0f82d66,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/9/2016 18:29,10/24/2016
c04fe785-afb6-4bd0-838a-907c0801965c,4a3008e3-c8e7-4f37-84db-46eceef3e297,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/19/2016 12:03,10/24/2016
c04fe785-afb6-4bd0-838a-907c0801965c,474a632e-ef83-49a7-a1ad-7dadf5daf46b,location,DAR ES SALAAM TANZANIA,,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/19/2016 12:03,10/24/2016
c165ed8d-37be-42c0-b52d-34ebca147bc0,417096b3-bc9f-4dca-8c54-526c9aecbab0,person,"MOROGORO, TANZANIA",,,"Morogoro, Tanzania",-6.8303733,37.6705894,ChIJN3TuDMBdWhgR0R2uBffy6PA,,,,,Tanzania,Morogoro,Morogoro,,,,,Morogoro,,,,,,,,,,,,,,,,,,,,,8/22/2016 10:31,10/24/2016
c1a5fa09-80f6-4838-8078-d0750dc36f63,477349d1-45f3-4aee-bed6-59cf9a69eaae,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/15/2016 17:34,10/24/2016
c1a5fa09-80f6-4838-8078-d0750dc36f63,cf345ab4-e3de-4be1-9207-2f6ff46e852e,organization,MWENGE DAR ES SALAAM TANZANIA,4/1/2015,,"Mwenge, Dar es Salaam, Tanzania",-6.7695351,39.2297554,ChIJZUY1f4NOXBgRRvH80pIt-CI,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/15/2016 17:34,10/24/2016
c2a937e1-6019-43b3-a3c8-1e4aabd45599,76977606-603f-4512-bdc6-b7212b329003,event,BURJ KHALIFA SHEIKH MOHAMMED BIN RASHID BOULEVARD DOWNTOWN DUBAI DUBAI UNITED ARAB EMIRATES,5/1/2016,5/1/2016,"Burj Khalifa, 1 Sheikh Mohammed bin Rashid Blvd - Dubai - United Arab Emirates",25.1968651,55.2743492,ChIJ2Y-H54FCXz4R2gdP3D5Mk24,,Sheikh Mohammed bin Rashid Boulevard,,,United Arab Emirates,Dubai,,,,,,Dubai,,,,Burj Khalifa,,,,,,,,,,,,,1,,,,5/31/2016 11:54,10/24/2016
